date,country_name,effective tariff,total imports,2024 tariff
2025-03-12,DOMINICAN REPUBLIC,0.42507587578537626,7502813278.0,0.3628772433912622
2025-03-12,ARGENTINA,0.09304813657102337,7735341905.0,1.041774881959791
2025-03-12,NIGERIA,0.000416877482466568,6108389412.0,0.07629877019372974
2025-03-12,HONDURAS,0.31251221409681185,5523842740.0,0.47036196037688066
2025-03-12,NEW ZEALAND,0.46564827430146527,5580064221.0,1.1250411019239057
2025-03-12,SLOVAKIA,0.4047358284404938,8141337864.0,2.4215965888330806
2025-03-12,UNITED ARAB EMIRATES,1.9311986807200427,7188011875.0,2.269413320912189
2025-03-12,GUATEMALA,0.014337458560062038,5024213301.0,0.8735477052947678
2025-03-12,PAKISTAN,0.16510253294860763,5107479031.0,9.589125790382516
2025-03-12,TRINIDAD AND TOBAGO,0.0027326413826031654,3247910632.0,0.014215538920653406
2025-03-12,NICARAGUA,0.0009908386532907914,4640059191.0,1.3320080942045034
2025-03-12,KUWAIT,0.0013759199280955774,1704495990.0,0.10505457393302521
2025-03-12,ALGERIA,0.0011176216945456372,2712545770.0,0.09615856177792716
2025-03-12,SRI LANKA,0.09784816467625539,3118528089.0,10.121829240961503
2025-03-12,ANGOLA,0.0,1662167957.0,0.06470561506558992
2025-03-12,EL SALVADOR,0.07407489936574793,2301947103.0,0.9205991298575901
2025-03-12,EGYPT,0.13485989495213077,2559338157.0,1.8207506840214704
2025-03-12,EUROPEAN UNION,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,CHINA,20.640687134464937,429425828419.0,10.865954673194842
2025-04-03,MEXICO,5.51501639167196,503438605302.0,0.24839859514743334
2025-04-03,CANADA,9.268592869341228,411693824741.0,0.10047192820058021
2025-04-03,JAPAN,10.002206457030654,151340030810.0,1.5080061314809772
2025-04-03,"KOREA, SOUTH",10.36146246637854,130458735626.0,0.19074987796402115
2025-04-03,VIETNAM,1.219104877769582,141361159091.0,3.7743449688081196
2025-04-03,TAIWAN,1.82168539121322,115274122243.0,0.9381444681229574
2025-04-03,INDIA,1.5935750538600137,87735219365.0,2.4006631752267915
2025-04-03,UNITED KINGDOM,5.165614036776185,68205970097.0,0.9568484123484455
2025-04-03,SWITZERLAND,0.44641335342273136,60919464587.0,0.5962607476322337
2025-04-03,MALAYSIA,1.509710811568017,51626608290.0,0.6439635839187916
2025-04-03,THAILAND,3.0865561704959927,63282378964.0,1.5883308441545774
2025-04-03,BRAZIL,0.8650421185366639,42749059621.0,1.283186909521001
2025-04-03,SINGAPORE,0.4667895948576928,42642848286.0,0.07770426304023081
2025-04-03,INDONESIA,1.4271786214278697,28106070973.0,4.851827159726428
2025-04-03,ISRAEL,0.8221323416321829,22708195633.0,0.13020833745606475
2025-04-03,SAUDI ARABIA,0.0688993813330416,12571913684.0,0.35979392745566674
2025-04-03,RUSSIA,0.03273758775667007,2931845520.0,0.6264000226041924
