HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,3000.0,0.0,GEORGIA,4633,10.0,0.0
03,19904.0,0.0,GEORGIA,4633,10.0,0.0
04,358094.0,27723.0,GEORGIA,4633,10.0,7.741821979703653
06,225696.0,690.0,GEORGIA,4633,10.0,0.30572096980008506
08,392335.0,37013.0,GEORGIA,4633,10.0,9.434029592057808
09,238399.0,77.0,GEORGIA,4633,10.0,0.032298793199635904
12,21646.0,0.0,GEORGIA,4633,10.0,0.0
14,2587.0,0.0,GEORGIA,4633,10.0,0.0
15,4320.0,208.0,GEORGIA,4633,10.0,4.814814814814815
16,67897.0,0.0,GEORGIA,4633,10.0,0.0
17,14424.0,0.0,GEORGIA,4633,10.0,0.0
18,3572.0,0.0,GEORGIA,4633,10.0,0.0
20,4789883.0,10692.0,GEORGIA,4633,10.0,0.22322048367360955
21,495808.0,4426.0,GEORGIA,4633,10.0,0.8926842648767265
22,12704144.0,82054.0,GEORGIA,4633,10.0,0.6458837368342172
25,4412.0,0.0,GEORGIA,4633,10.0,0.0
27,8004338.0,0.0,GEORGIA,4633,0.0,0.0
28,7225728.0,121819.0,GEORGIA,4633,6.803592662220333,1.6859062505535773
29,260846.0,2189.0,GEORGIA,4633,8.957124126879462,0.8391924737201261
30,272996.0,0.0,GEORGIA,4633,6.494051194889303,0.0
31,32520.0,0.0,GEORGIA,4633,0.0,0.0
32,30665.0,704.0,GEORGIA,4633,10.0,2.295776944399152
33,144285.0,155.0,GEORGIA,4633,10.0,0.10742627438749697
34,16319.0,141.0,GEORGIA,4633,10.0,0.8640235308536063
35,9434.0,227.0,GEORGIA,4633,10.0,2.406190375238499
38,35933.0,0.0,GEORGIA,4633,10.0,0.0
39,1623519.0,14942.0,GEORGIA,4633,10.0,0.9203464819321485
40,113525.0,234.0,GEORGIA,4633,10.0,0.20612199955956836
42,164792.0,25117.0,GEORGIA,4633,10.0,15.241637943589495
44,1934939.0,106.0,GEORGIA,4633,10.0,0.0054782088737681135
47,52974.0,0.0,GEORGIA,4633,10.0,0.0
48,237959.0,0.0,GEORGIA,4633,10.0,0.0
49,22335.0,0.0,GEORGIA,4633,10.0,0.0
56,17438.0,1099.0,GEORGIA,4633,10.0,6.302328248652368
59,22748.0,591.0,GEORGIA,4633,10.0,2.5980305960963603
61,4151505.0,1249282.0,GEORGIA,4633,10.0,30.09226774386638
62,954621.0,127964.0,GEORGIA,4633,10.0,13.404691495368318
63,363984.0,25514.0,GEORGIA,4633,10.0,7.009648775770364
64,235090.0,20576.0,GEORGIA,4633,10.0,8.75239270066783
65,739.0,50.0,GEORGIA,4633,10.0,6.7658998646820026
68,298601.0,1606.0,GEORGIA,4633,10.0,0.5378414673761976
69,40673.0,1160.0,GEORGIA,4633,10.0,2.8520148501462885
70,30117.0,422.0,GEORGIA,4633,10.0,1.4012019789487664
71,113485.0,6777.0,GEORGIA,4633,10.0,5.971714323478873
72,94780061.0,87884.0,GEORGIA,4633,0.0,0.09272414374158294
73,5005254.0,10525.0,GEORGIA,4633,10.901812375555766,0.21027903878604362
74,3300.0,0.0,GEORGIA,4633,50.0,0.0
76,472858.0,19355.0,GEORGIA,4633,49.305499748338825,4.093194997229612
82,104784.0,385.0,GEORGIA,4633,10.0,0.36742250725301573
83,16149.0,846.0,GEORGIA,4633,20.32138212892439,5.238714471484302
84,3397364.0,46002.0,GEORGIA,4633,13.824298779877576,1.3540497868347343
85,1693502.0,6227.0,GEORGIA,4633,11.135280619686307,0.36769959527653345
86,14068.0,506.0,GEORGIA,4633,10.0,3.5968154677281774
87,7081032.0,177029.0,GEORGIA,4633,24.985489403239526,2.500045191152928
88,2500.0,0.0,GEORGIA,4633,10.0,0.0
90,639321.0,802.0,GEORGIA,4633,11.119062255111283,0.12544558993056698
91,9715.0,855.0,GEORGIA,4633,10.0,8.800823468862584
92,2354.0,64.0,GEORGIA,4633,10.0,2.7187765505522514
94,383389.0,1591.0,GEORGIA,4633,10.083883470835104,0.41498321548088235
95,55271.0,255.0,GEORGIA,4633,14.608565070290025,0.4613631018074578
96,38236.0,0.0,GEORGIA,4633,25.173135265195103,0.0
97,1465966.0,0.0,GEORGIA,4633,10.0,0.0
98,4409432.0,0.0,GEORGIA,4633,10.0,0.0
99,1181924.0,0.0,GEORGIA,4633,10.0,0.0
