HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,2865627.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
03,242172.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
04,467430.0,139351.0,CZECH REPUBLIC,4351,10.0,29.812164388250643
05,745919.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
06,80464.0,4511.0,CZECH REPUBLIC,4351,10.0,5.6062338437065025
08,13671.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
09,485619.0,9078.0,CZECH REPUBLIC,4351,10.0,1.8693667257664959
11,735565.0,8341.0,CZECH REPUBLIC,4351,10.0,1.1339582497807807
12,4932352.0,15041.0,CZECH REPUBLIC,4351,10.0,0.30494579462293037
13,12830329.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
15,3024118.0,241303.0,CZECH REPUBLIC,4351,10.0,7.979285199850006
17,380080.0,21803.0,CZECH REPUBLIC,4351,10.0,5.73642391075563
18,3971256.0,249623.0,CZECH REPUBLIC,4351,10.0,6.285744358963512
19,2825353.0,1855.0,CZECH REPUBLIC,4351,10.0,0.06565551278017295
20,565855.0,57436.0,CZECH REPUBLIC,4351,10.0,10.150303522987338
21,30252188.0,1929633.0,CZECH REPUBLIC,4351,10.0,6.378490706192888
22,9900650.0,6082.0,CZECH REPUBLIC,4351,10.0,0.06143031013115301
23,5346202.0,44654.0,CZECH REPUBLIC,4351,10.0,0.8352471530256432
24,1032759.0,66116.0,CZECH REPUBLIC,4351,10.0,6.401880787289194
25,576008.0,0.0,CZECH REPUBLIC,4351,3.3973486479354453,0.0
27,18732262.0,1850.0,CZECH REPUBLIC,4351,8.645687851258968,0.009876009635141767
28,44574598.0,563357.0,CZECH REPUBLIC,4351,9.254187104502883,1.2638521159517806
29,63355483.0,1603869.0,CZECH REPUBLIC,4351,5.402465324114094,2.531539377578417
30,209209853.0,0.0,CZECH REPUBLIC,4351,9.99845222394951,0.0
31,684368.0,0.0,CZECH REPUBLIC,4351,5.791737778505132,0.0
32,19993858.0,1166837.0,CZECH REPUBLIC,4351,1.7792839180912459,5.835977228606906
33,22597780.0,9929.0,CZECH REPUBLIC,4351,10.0,0.04393794434674557
34,5755253.0,87968.0,CZECH REPUBLIC,4351,9.993254857779492,1.5284818929767292
35,3921035.0,16084.0,CZECH REPUBLIC,4351,10.0,0.4101978176680392
36,22918772.0,111262.0,CZECH REPUBLIC,4351,10.0,0.4854623101098087
37,1433910.0,35173.0,CZECH REPUBLIC,4351,10.0,2.45294335069844
38,31787188.0,184762.0,CZECH REPUBLIC,4351,10.0,0.5812467589143148
39,237757698.0,8261686.0,CZECH REPUBLIC,4351,9.998720504099094,3.474834282757903
40,311896913.0,11242787.0,CZECH REPUBLIC,4351,21.55599640385027,3.6046483730347147
41,1350.0,42.0,CZECH REPUBLIC,4351,10.0,3.111111111111111
42,1693209.0,225626.0,CZECH REPUBLIC,4351,10.0,13.325348495076508
43,25772.0,739.0,CZECH REPUBLIC,4351,10.0,2.867453049821512
44,46093544.0,705276.0,CZECH REPUBLIC,4351,5.968600071194352,1.5300971433222839
45,3732.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
47,2364004.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
48,43612090.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
49,5697810.0,0.0,CZECH REPUBLIC,4351,9.989817140269682,0.0
50,3221.0,42.0,CZECH REPUBLIC,4351,10.0,1.3039428748835764
51,290820.0,12410.0,CZECH REPUBLIC,4351,10.0,4.267244343580221
52,811827.0,53120.0,CZECH REPUBLIC,4351,10.0,6.543265991399645
53,446433.0,0.0,CZECH REPUBLIC,4351,10.0,0.0
54,1611088.0,179122.0,CZECH REPUBLIC,4351,10.0,11.118076728273067
55,170713.0,7999.0,CZECH REPUBLIC,4351,10.0,4.685641983914523
56,46011179.0,253584.0,CZECH REPUBLIC,4351,10.0,0.5511356272787532
57,1099747.0,44520.0,CZECH REPUBLIC,4351,10.0,4.048203814149982
58,470332.0,66839.0,CZECH REPUBLIC,4351,10.0,14.211025403332114
59,10606902.0,347057.0,CZECH REPUBLIC,4351,10.0,3.271992142474777
60,349868.0,26210.0,CZECH REPUBLIC,4351,10.0,7.491396755347732
61,674404.0,125827.0,CZECH REPUBLIC,4351,10.0,18.657510928167685
62,1719196.0,205282.0,CZECH REPUBLIC,4351,10.0,11.940581527644317
63,28575805.0,1506297.0,CZECH REPUBLIC,4351,10.0,5.271232079026295
64,4475143.0,49516.0,CZECH REPUBLIC,4351,10.0,1.1064674357892026
65,4849915.0,17288.0,CZECH REPUBLIC,4351,10.0,0.35645985548200326
66,1334462.0,52830.0,CZECH REPUBLIC,4351,10.021311959426345,3.958898792172426
67,18756.0,1933.0,CZECH REPUBLIC,4351,10.0,10.306035402004692
68,33849775.0,52223.0,CZECH REPUBLIC,4351,10.0,0.15427872120272587
69,18259843.0,298648.0,CZECH REPUBLIC,4351,10.0,1.635545278237058
70,60353961.0,3208128.0,CZECH REPUBLIC,4351,10.009196993715127,5.315521876020697
71,6605537.0,31682.0,CZECH REPUBLIC,4351,10.0,0.47962792427019935
