HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,11375.0,0.0,SRI LANKA,5420,20.0,0.0
03,31305510.0,0.0,SRI LANKA,5420,20.0,0.0
04,23240.0,48506.0,SRI LANKA,5420,20.0,208.71772805507746
06,1257956.0,6286.0,SRI LANKA,5420,20.0,0.49969951254256906
07,180752.0,446.0,SRI LANKA,5420,20.0,0.24674692396211384
08,10790465.0,9510.0,SRI LANKA,5420,20.0,0.08813336589294345
09,79282449.0,105837.0,SRI LANKA,5420,20.0,0.1334936058799092
10,332932.0,6585.0,SRI LANKA,5420,20.0,1.977881369168479
11,1096091.0,32910.0,SRI LANKA,5420,20.0,3.0024879321151254
12,9118921.0,1630.0,SRI LANKA,5420,20.0,0.01787492182463254
13,144045.0,0.0,SRI LANKA,5420,20.0,0.0
14,5120193.0,280.0,SRI LANKA,5420,20.0,0.00546854386153022
15,34906990.0,6680.0,SRI LANKA,5420,20.0,0.019136568349204557
16,19505647.0,0.0,SRI LANKA,5420,20.0,0.0
17,508127.0,14213.0,SRI LANKA,5420,20.0,2.7971353618288344
18,178433.0,10139.0,SRI LANKA,5420,20.0,5.682244876228052
19,2420514.0,591.0,SRI LANKA,5420,20.0,0.024416301661547922
20,29532880.0,128367.0,SRI LANKA,5420,20.0,0.43465791348490224
21,27073024.0,124855.0,SRI LANKA,5420,20.0,0.4611786256311818
22,1353627.0,478.0,SRI LANKA,5420,20.0,0.03531253439832391
23,21878.0,22.0,SRI LANKA,5420,20.0,0.10055763780967182
24,3318967.0,70373.0,SRI LANKA,5420,20.0,2.1203284033857526
25,790839.0,0.0,SRI LANKA,5420,6.473125376973063,0.0
26,296351.0,0.0,SRI LANKA,5420,20.0,0.0
27,70097.0,269.0,SRI LANKA,5420,0.0,0.38375394096751647
28,2450.0,90.0,SRI LANKA,5420,20.0,3.6734693877551026
30,24000.0,0.0,SRI LANKA,5420,20.0,0.0
33,14772979.0,28534.0,SRI LANKA,5420,20.0,0.1931499394942618
34,45984.0,0.0,SRI LANKA,5420,20.0,0.0
35,1654215.0,33000.0,SRI LANKA,5420,20.0,1.9949039272404132
36,31472.0,0.0,SRI LANKA,5420,20.0,0.0
38,46531305.0,127447.0,SRI LANKA,5420,20.0,0.2738951765913292
39,16878714.0,119862.0,SRI LANKA,5420,20.0,0.7101370400612275
40,322020577.0,816167.0,SRI LANKA,5420,19.864404643309488,0.2534518159067829
42,3363440.0,215796.0,SRI LANKA,5420,20.0,6.415931308422329
43,20044.0,801.0,SRI LANKA,5420,20.0,3.996208341648374
44,1324862.0,25931.0,SRI LANKA,5420,20.0,1.9572604542963719
46,75537.0,12522.0,SRI LANKA,5420,20.0,16.577306485563366
48,9055305.0,0.0,SRI LANKA,5420,19.71799293342411,0.0
49,3985207.0,0.0,SRI LANKA,5420,20.0,0.0
52,42754.0,3186.0,SRI LANKA,5420,20.0,7.45193432193479
53,11856683.0,0.0,SRI LANKA,5420,20.0,0.0
54,335013.0,32293.0,SRI LANKA,5420,20.0,9.639327429084842
55,20665.0,2755.0,SRI LANKA,5420,20.0,13.331720300024196
56,5178423.0,40629.0,SRI LANKA,5420,20.0,0.7845824877573732
57,210514.0,201.0,SRI LANKA,5420,20.0,0.09548058561425843
58,38543.0,2183.0,SRI LANKA,5420,20.0,5.663804062994577
59,198347.0,11748.0,SRI LANKA,5420,20.0,5.922953208266321
60,31177.0,977.0,SRI LANKA,5420,20.0,3.1337203707861563
61,1055994707.0,179982739.0,SRI LANKA,5420,20.0,17.043905410408463
62,752112725.0,125097599.0,SRI LANKA,5420,20.0,16.632825750953756
63,29875755.0,490076.0,SRI LANKA,5420,20.0,1.6403803016860996
64,550265.0,45809.0,SRI LANKA,5420,20.0,8.324898003689132
65,6058899.0,372468.0,SRI LANKA,5420,20.0,6.147453522496414
68,3310564.0,1396.0,SRI LANKA,5420,20.0,0.0421680414575885
69,7286383.0,274666.0,SRI LANKA,5420,20.0,3.769579501928461
70,5264533.0,2478.0,SRI LANKA,5420,20.0,0.04706970209893261
71,249735201.0,116938.0,SRI LANKA,5420,20.0,0.04682479663729904
73,47234968.0,5981608.0,SRI LANKA,5420,20.264983983899384,12.66351657102848
76,8527425.0,571186.0,SRI LANKA,5420,38.22890262887097,6.698223672445082
82,526928.0,4786.0,SRI LANKA,5420,20.0,0.9082834846506543
83,331608.0,9943.0,SRI LANKA,5420,28.094828834045018,2.9984198209934623
84,97421839.0,93264.0,SRI LANKA,5420,20.708077169432205,0.09573212839884905
85,25016232.0,205127.0,SRI LANKA,5420,20.866149826240818,0.8199756062383816
86,2449.0,76.0,SRI LANKA,5420,20.0,3.10330747243773
87,5606001.0,50491.0,SRI LANKA,5420,21.982954516062343,0.9006598464752325
88,11454914.0,40147.0,SRI LANKA,5420,20.0,0.3504784060360471
89,133938.0,0.0,SRI LANKA,5420,20.0,0.0
90,40938793.0,12538.0,SRI LANKA,5420,20.018087734047263,0.030626208251914026
94,15556100.0,50123.0,SRI LANKA,5420,20.094379375293293,0.32220800843399056
95,24423646.0,98235.0,SRI LANKA,5420,20.49775000833209,0.4022126753720554
96,10818197.0,108296.0,SRI LANKA,5420,25.728897338438188,1.001054057344306
97,548934.0,0.0,SRI LANKA,5420,20.0,0.0
98,9719417.0,0.0,SRI LANKA,5420,20.0,0.0
99,13738155.0,0.0,SRI LANKA,5420,20.0,0.0
