HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,29220.0,0.0,VENEZUELA,3070,10.0,0.0
03,46158425.0,687.0,VENEZUELA,3070,10.0,0.0014883523430446338
04,852252.0,662458.0,VENEZUELA,3070,10.0,77.73029573412559
05,3732877.0,0.0,VENEZUELA,3070,10.0,0.0
07,522056.0,661.0,VENEZUELA,3070,10.0,0.12661476929678042
09,10119084.0,1138.0,VENEZUELA,3070,10.0,0.011246077214103568
10,48070.0,1340.0,VENEZUELA,3070,10.0,2.787601414603703
11,1300789.0,3413.0,VENEZUELA,3070,10.0,0.2623792175364337
15,2941882.0,148687.0,VENEZUELA,3070,10.0,5.054145611550701
16,57449709.0,19567.0,VENEZUELA,3070,10.0,0.034059354417269545
17,137804.0,10448.0,VENEZUELA,3070,10.0,7.581782821979043
18,15003691.0,302797.0,VENEZUELA,3070,10.0,2.018150067206796
19,10041553.0,91736.0,VENEZUELA,3070,10.0,0.9135638680590542
20,468165.0,8847.0,VENEZUELA,3070,10.0,1.8897183685239178
21,5546383.0,220181.0,VENEZUELA,3070,10.0,3.969812398458599
22,16351911.0,13778.0,VENEZUELA,3070,10.0,0.084259264865128
23,341608.0,0.0,VENEZUELA,3070,10.0,0.0
24,20639.0,277.0,VENEZUELA,3070,10.0,1.342119288725229
25,45745608.0,0.0,VENEZUELA,3070,10.0,0.0
27,4925217656.0,3301852.0,VENEZUELA,3070,0.6289246641164076,0.06703971744228637
28,3097100.0,0.0,VENEZUELA,3070,10.0,0.0
29,478799970.0,2408446.0,VENEZUELA,3070,10.0,0.5030171576660709
32,5250.0,179.0,VENEZUELA,3070,10.0,3.4095238095238094
33,105862.0,0.0,VENEZUELA,3070,10.0,0.0
34,95137.0,3805.0,VENEZUELA,3070,10.0,3.9994954644354985
39,2436799.0,69296.0,VENEZUELA,3070,10.0,2.843730648280798
40,11761.0,228.0,VENEZUELA,3070,10.0,1.938610662358643
41,9899.0,0.0,VENEZUELA,3070,10.0,0.0
42,7397.0,298.0,VENEZUELA,3070,10.0,4.028660267676084
44,2336452.0,3234.0,VENEZUELA,3070,9.902351942175573,0.13841499846776223
48,899282.0,0.0,VENEZUELA,3070,10.0,0.0
49,3337280.0,0.0,VENEZUELA,3070,10.0,0.0
55,600.0,0.0,VENEZUELA,3070,10.0,0.0
56,30529.0,2442.0,VENEZUELA,3070,10.0,7.998951816305808
61,64993.0,16163.0,VENEZUELA,3070,10.0,24.86883202806456
62,7866.0,940.0,VENEZUELA,3070,10.0,11.95016526824307
63,1112.0,72.0,VENEZUELA,3070,10.0,6.474820143884892
64,117365.0,10267.0,VENEZUELA,3070,10.0,8.747923145741916
65,19390.0,1414.0,VENEZUELA,3070,10.0,7.292418772563177
66,1155.0,46.0,VENEZUELA,3070,10.0,3.982683982683983
68,2253583.0,0.0,VENEZUELA,3070,10.0,0.0
69,3485.0,470.0,VENEZUELA,3070,10.0,13.486370157819225
70,1093944.0,642.0,VENEZUELA,3070,10.10283890217415,0.05868673350738246
71,3016754.0,3254.0,VENEZUELA,3070,10.0,0.10786428061419658
72,117358.0,0.0,VENEZUELA,3070,2.1655106596908604,0.0
73,118523.0,2948.0,VENEZUELA,3070,10.0,2.4872809496890897
74,1934350.0,11575.0,VENEZUELA,3070,8.541489389200507,0.5983922247783493
76,1781411.0,12763.0,VENEZUELA,3070,11.03212565769494,0.7164545408106271
82,3460.0,0.0,VENEZUELA,3070,10.0,0.0
83,848553.0,43972.0,VENEZUELA,3070,10.0,5.181998060227234
84,1487273.0,5879.0,VENEZUELA,3070,13.26387623523052,0.39528721357813934
85,17805373.0,661935.0,VENEZUELA,3070,9.960821095969177,3.7176137787172445
87,119744.0,7720.0,VENEZUELA,3070,24.62419828968466,6.4470871191876
88,207930.0,0.0,VENEZUELA,3070,10.0,0.0
89,198644.0,4127.0,VENEZUELA,3070,10.0,2.0775860333058134
90,58951.0,0.0,VENEZUELA,3070,10.0,0.0
91,2200.0,97.0,VENEZUELA,3070,10.0,4.409090909090909
92,3680.0,129.0,VENEZUELA,3070,10.0,3.5054347826086953
94,68419.0,653.0,VENEZUELA,3070,10.0,0.9544132477820488
95,72000.0,0.0,VENEZUELA,3070,10.0,0.0
96,116016.0,9657.0,VENEZUELA,3070,10.0,8.323851882498966
97,3623688.0,0.0,VENEZUELA,3070,10.0,0.0
98,14580540.0,0.0,VENEZUELA,3070,10.0,0.0
99,2010307.0,0.0,VENEZUELA,3070,10.0,0.0
