HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
03,172273.0,0.0,ARMENIA,4631,10.0,0.0
04,1903867.0,136837.0,ARMENIA,4631,10.0,7.187319282281798
05,5100.0,56.0,ARMENIA,4631,10.0,1.0980392156862746
07,146387.0,1522.0,ARMENIA,4631,10.0,1.0397098102973625
08,585665.0,32845.0,ARMENIA,4631,10.0,5.608154832540787
09,56273.0,0.0,ARMENIA,4631,10.0,0.0
10,72807.0,284.0,ARMENIA,4631,10.0,0.39007238314997184
11,82642.0,886.0,ARMENIA,4631,10.0,1.0720940925921443
12,113835.0,0.0,ARMENIA,4631,10.0,0.0
13,4608.0,0.0,ARMENIA,4631,10.0,0.0
15,23051.0,0.0,ARMENIA,4631,10.0,0.0
16,754395.0,15081.0,ARMENIA,4631,10.0,1.9990853597916212
17,57992.0,2323.0,ARMENIA,4631,10.0,4.0057249275762175
18,339880.0,10650.0,ARMENIA,4631,10.0,3.133458867835707
19,105538.0,2170.0,ARMENIA,4631,10.0,2.05613144080805
20,3832964.0,167631.0,ARMENIA,4631,10.0,4.373403976661404
21,690605.0,84797.0,ARMENIA,4631,10.0,12.278654223470726
22,9993899.0,22352.0,ARMENIA,4631,10.0,0.22365645280185442
25,89580.0,128.0,ARMENIA,4631,10.0,0.14288903773163653
28,77182.0,2077.0,ARMENIA,4631,7.758285610634604,2.691041952786919
29,555197.0,14071.0,ARMENIA,4631,9.493044811121097,2.5344157119004604
32,2825.0,184.0,ARMENIA,4631,10.0,6.513274336283185
33,294275.0,3896.0,ARMENIA,4631,10.0,1.32393169654235
34,127749.0,0.0,ARMENIA,4631,10.0,0.0
37,25500.0,945.0,ARMENIA,4631,10.0,3.705882352941176
38,42319.0,158.0,ARMENIA,4631,10.0,0.37335475791015854
39,283314.0,5980.0,ARMENIA,4631,10.0,2.1107322617308006
40,8540.0,135.0,ARMENIA,4631,10.0,1.5807962529274004
42,214313.0,14107.0,ARMENIA,4631,10.0,6.582428504103811
43,263.0,17.0,ARMENIA,4631,10.0,6.4638783269961975
44,387341.0,5950.0,ARMENIA,4631,10.0,1.5361141732994958
48,83601.0,0.0,ARMENIA,4631,10.0,0.0
49,12259.0,0.0,ARMENIA,4631,10.0,0.0
57,66157.0,1087.0,ARMENIA,4631,10.0,1.643061202896141
61,201510.0,33102.0,ARMENIA,4631,10.0,16.42697632871818
62,7538946.0,681604.0,ARMENIA,4631,10.0,9.041104684925452
63,111662.0,8258.0,ARMENIA,4631,10.0,7.395532947645574
64,53365.0,4571.0,ARMENIA,4631,10.0,8.565539211093414
65,15429.0,1305.0,ARMENIA,4631,10.0,8.45809838615594
67,6550.0,0.0,ARMENIA,4631,10.0,0.0
68,46658.0,761.0,ARMENIA,4631,10.0,1.6310171889065113
69,24404.0,1340.0,ARMENIA,4631,10.0,5.490903130634322
70,6922.0,0.0,ARMENIA,4631,10.0,0.0
71,89482332.0,21850.0,ARMENIA,4631,10.0,0.024418228170450453
73,35749.0,620.0,ARMENIA,4631,38.7482167333352,1.7343142465523511
74,8100.0,0.0,ARMENIA,4631,10.0,0.0
76,14400.0,821.0,ARMENIA,4631,50.0,5.701388888888889
81,2037827.0,99854.0,ARMENIA,4631,0.0,4.900023407286291
82,150702.0,2856.0,ARMENIA,4631,10.0,1.8951307879125694
83,6880.0,0.0,ARMENIA,4631,50.0,0.0
84,566250.0,3726.0,ARMENIA,4631,10.441271523178807,0.6580132450331125
85,224597.0,1171.0,ARMENIA,4631,8.809556672618067,0.5213782908943574
87,14647.0,0.0,ARMENIA,4631,10.0,0.0
90,1897866.0,1173.0,ARMENIA,4631,10.0,0.061806260294457044
91,41950.0,2325.0,ARMENIA,4631,10.0,5.542312276519666
92,96035.0,952.0,ARMENIA,4631,10.0,0.9913052532930702
94,176941.0,881.0,ARMENIA,4631,10.0,0.4979060816882464
95,88368.0,0.0,ARMENIA,4631,10.0,0.0
96,774726.0,21816.0,ARMENIA,4631,10.0,2.815963321225827
97,579628.0,0.0,ARMENIA,4631,10.0,0.0
98,1203986.0,0.0,ARMENIA,4631,10.0,0.0
99,1407022.0,0.0,ARMENIA,4631,10.0,0.0
