HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
22,2500.0,7.0,BOTSWANA,7930,10.0,0.27999999999999997
39,6413.0,206.0,BOTSWANA,7930,10.0,3.212225167628255
40,257.0,6.0,BOTSWANA,7930,10.0,2.3346303501945527
46,7040.0,465.0,BOTSWANA,7930,10.0,6.605113636363637
48,2972.0,0.0,BOTSWANA,7930,10.0,0.0
49,20133.0,0.0,BOTSWANA,7930,10.0,0.0
70,14777.0,520.0,BOTSWANA,7930,10.0,3.5189822020707853
71,493979497.0,2124.0,BOTSWANA,7930,10.0,0.00042997735997127827
84,151727.0,3449.0,BOTSWANA,7930,12.789978052686733,2.2731616653594946
85,175286.0,285.0,BOTSWANA,7930,25.0,0.162591422018872
87,170694.0,4269.0,BOTSWANA,7930,25.0,2.500966642061232
90,4120.0,0.0,BOTSWANA,7930,10.0,0.0
94,52078.0,0.0,BOTSWANA,7930,10.0,0.0
96,3655.0,238.0,BOTSWANA,7930,10.0,6.511627906976744
97,308504.0,0.0,BOTSWANA,7930,10.0,0.0
98,1517450.0,0.0,BOTSWANA,7930,10.0,0.0
99,581241.0,0.0,BOTSWANA,7930,10.0,0.0
