HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
03,41876314.0,0.0,BURMA,5460,45.0,0.0
07,2807918.0,4456.0,BURMA,5460,45.0,0.15869409291866785
09,747419.0,475.0,BURMA,5460,45.0,0.0635520370769274
10,58300.0,484.0,BURMA,5460,45.0,0.8301886792452831
11,2874.0,0.0,BURMA,5460,45.0,0.0
12,45798.0,16.0,BURMA,5460,45.0,0.03493602340713568
14,364650.0,0.0,BURMA,5460,45.0,0.0
16,527195.0,0.0,BURMA,5460,45.0,0.0
17,12715.0,712.0,BURMA,5460,45.0,5.599685410931969
19,425296.0,6521.0,BURMA,5460,45.0,1.5332850532335125
20,298989.0,7824.0,BURMA,5460,45.0,2.616818678948055
21,460715.0,18094.0,BURMA,5460,45.0,3.9273737560096804
22,134330.0,372.0,BURMA,5460,45.0,0.27692994863396114
30,5593.0,0.0,BURMA,5460,45.0,0.0
32,2928.0,0.0,BURMA,5460,45.0,0.0
33,21173.0,0.0,BURMA,5460,45.0,0.0
39,20458824.0,182931.0,BURMA,5460,45.0,0.8941423026074227
40,1314809.0,441.0,BURMA,5460,45.0,0.033540993406646895
42,151168622.0,4907169.0,BURMA,5460,45.0,3.246155806064039
43,638.0,0.0,BURMA,5460,45.0,0.0
44,320835.0,0.0,BURMA,5460,7.328954135303193,0.0
46,1513895.0,6347.0,BURMA,5460,45.0,0.41924968376274446
48,366226.0,0.0,BURMA,5460,45.0,0.0
52,13182.0,0.0,BURMA,5460,45.0,0.0
54,12523.0,1867.0,BURMA,5460,45.0,14.908568234448616
55,641057.0,27565.0,BURMA,5460,45.0,4.2999296474416475
56,1388863.0,112.0,BURMA,5460,45.0,0.008064150315761886
58,545891.0,41033.0,BURMA,5460,45.0,7.516702052241199
59,195337.0,7828.0,BURMA,5460,45.0,4.007433307565899
60,62315.0,6232.0,BURMA,5460,45.0,10.000802375030089
61,81569835.0,17069458.0,BURMA,5460,45.0,20.92618919726882
62,152367775.0,17276088.0,BURMA,5460,45.0,11.33841325700267
63,14909686.0,281675.0,BURMA,5460,45.0,1.8892081295340493
64,39800966.0,5156424.0,BURMA,5460,45.0,12.95552474781642
65,32421808.0,2323347.0,BURMA,5460,45.0,7.166000736294534
67,3603828.0,13382.0,BURMA,5460,45.0,0.3713273774442066
69,5922.0,237.0,BURMA,5460,45.0,4.002026342451875
70,111923.0,5422.0,BURMA,5460,45.0,4.844401954915433
71,19765586.0,34897.0,BURMA,5460,45.0,0.17655434045820853
73,327695.0,3164.0,BURMA,5460,45.0,0.9655319733288577
76,90990.0,2821.0,BURMA,5460,50.0,3.100340696779866
81,2188116.0,0.0,BURMA,5460,45.0,0.0
83,16943.0,0.0,BURMA,5460,45.0,0.0
84,961003.0,1320.0,BURMA,5460,44.548461347155005,0.13735649108275416
85,49676820.0,31529.0,BURMA,5460,44.912351776945464,0.06346823327258065
87,1451041.0,20111.0,BURMA,5460,38.47424366368697,1.3859704860165907
89,1539905.0,0.0,BURMA,5460,45.0,0.0
90,20689954.0,2896.0,BURMA,5460,25.39700039932423,0.013997131168102162
93,125093.0,0.0,BURMA,5460,45.0,0.0
94,8079316.0,234589.0,BURMA,5460,45.01157523730969,2.9035750056069105
95,8814807.0,21464.0,BURMA,5460,45.35271617404669,0.24349937553936235
96,2697865.0,24893.0,BURMA,5460,45.0,0.9226925735720654
97,343830.0,0.0,BURMA,5460,45.0,0.0
98,806455.0,0.0,BURMA,5460,45.0,0.0
