HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,3000.0,0.0,AZERBAIJAN,4632,10.0,0.0
05,1839025.0,3557.0,AZERBAIJAN,4632,10.0,0.1934177077527494
08,4669.0,117.0,AZERBAIJAN,4632,10.0,2.5058899121867637
09,51419.0,0.0,AZERBAIJAN,4632,10.0,0.0
12,98105.0,0.0,AZERBAIJAN,4632,10.0,0.0
15,395296.0,1606.0,AZERBAIJAN,4632,10.0,0.40627782724844164
16,258930.0,0.0,AZERBAIJAN,4632,10.0,0.0
17,7274.0,0.0,AZERBAIJAN,4632,10.0,0.0
18,16047.0,0.0,AZERBAIJAN,4632,10.0,0.0
19,31463.0,0.0,AZERBAIJAN,4632,10.0,0.0
20,680472.0,1471.0,AZERBAIJAN,4632,10.0,0.21617347958475883
21,158029.0,0.0,AZERBAIJAN,4632,10.0,0.0
22,112989.0,356.0,AZERBAIJAN,4632,10.0,0.315074918797405
23,4560.0,0.0,AZERBAIJAN,4632,10.0,0.0
25,5015.0,0.0,AZERBAIJAN,4632,10.0,0.0
31,1999026.0,0.0,AZERBAIJAN,4632,10.0,0.0
33,31867.0,0.0,AZERBAIJAN,4632,10.0,0.0
39,80687.0,4111.0,AZERBAIJAN,4632,10.0,5.094996715703893
40,29750.0,277.0,AZERBAIJAN,4632,10.0,0.9310924369747899
44,926509.0,39245.0,AZERBAIJAN,4632,10.0,4.235792636660842
49,471530.0,0.0,AZERBAIJAN,4632,10.0,0.0
57,38162.0,1230.0,AZERBAIJAN,4632,10.0,3.223101514595671
61,3257.0,368.0,AZERBAIJAN,4632,10.0,11.29874117285846
62,25658.0,3282.0,AZERBAIJAN,4632,10.0,12.791332138124561
68,4195.0,0.0,AZERBAIJAN,4632,10.0,0.0
69,92551.0,8709.0,AZERBAIJAN,4632,10.0,9.409946948169118
70,118309.0,3003.0,AZERBAIJAN,4632,10.0,2.5382684326636182
71,2278691.0,0.0,AZERBAIJAN,4632,10.0,0.0
72,4158884.0,13911.0,AZERBAIJAN,4632,10.0,0.33448877150697154
73,236007.0,1281.0,AZERBAIJAN,4632,11.999093247234192,0.5427805107475625
74,18067.0,69.0,AZERBAIJAN,4632,50.0,0.38191177284551947
76,62764089.0,7962474.0,AZERBAIJAN,4632,11.485560955086912,12.686353178805799
83,34270.0,822.0,AZERBAIJAN,4632,10.0,2.3985993580391014
84,5282684.0,888.0,AZERBAIJAN,4632,18.28816469052474,0.016809636919414447
85,320348.0,442.0,AZERBAIJAN,4632,10.96630851449049,0.13797495223943962
88,570425.0,0.0,AZERBAIJAN,4632,10.0,0.0
90,10050.0,0.0,AZERBAIJAN,4632,10.0,0.0
93,8054766.0,0.0,AZERBAIJAN,4632,10.0,0.0
94,535413.0,58.0,AZERBAIJAN,4632,10.0,0.010832759010334078
97,461482.0,0.0,AZERBAIJAN,4632,10.0,0.0
98,47779653.0,0.0,AZERBAIJAN,4632,10.0,0.0
99,416698.0,0.0,AZERBAIJAN,4632,10.0,0.0
