HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
03,3226185.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
20,27850.0,186.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.6678635547576302
39,554.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
40,56090.0,58.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.1034052415760385
61,832.0,133.0,TURKS AND CAICOS ISLANDS,2430,10.0,15.985576923076922
62,1150.0,156.0,TURKS AND CAICOS ISLANDS,2430,10.0,13.56521739130435
64,1193.0,107.0,TURKS AND CAICOS ISLANDS,2430,10.0,8.968985750209555
68,2228.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
69,3504.0,298.0,TURKS AND CAICOS ISLANDS,2430,10.0,8.504566210045663
71,92587.0,493.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.5324721613185437
72,232700.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
73,18903.0,375.0,TURKS AND CAICOS ISLANDS,2430,50.0,1.983812093318521
74,56236.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
76,106298.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
84,823058.0,3166.0,TURKS AND CAICOS ISLANDS,2430,15.810167691705809,0.3846630492626279
85,192601.0,745.0,TURKS AND CAICOS ISLANDS,2430,7.538356498668231,0.3868100373310627
87,0.0,0.0,TURKS AND CAICOS ISLANDS,2430,,
88,3300.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
89,4000.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
90,60000.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
94,84338.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
97,8095.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
98,5331479.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
99,316040.0,0.0,TURKS AND CAICOS ISLANDS,2430,10.0,0.0
