HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,1419321.0,0.0,NAMIBIA,7920,10.0,0.0
02,7830.0,44.0,NAMIBIA,7920,10.0,0.5619412515964239
03,2729565.0,0.0,NAMIBIA,7920,10.0,0.0
05,8100.0,0.0,NAMIBIA,7920,10.0,0.0
08,106050.0,0.0,NAMIBIA,7920,10.0,0.0
12,34738.0,0.0,NAMIBIA,7920,10.0,0.0
22,14147.0,0.0,NAMIBIA,7920,10.0,0.0
25,2354155.0,0.0,NAMIBIA,7920,10.0,0.0
26,82349768.0,0.0,NAMIBIA,7920,0.0,0.0
33,1710114.0,42030.0,NAMIBIA,7920,10.0,2.457730888116231
39,9340.0,500.0,NAMIBIA,7920,10.0,5.353319057815846
40,23974.0,111.0,NAMIBIA,7920,10.0,0.4630015850504713
42,11227.0,957.0,NAMIBIA,7920,10.0,8.524093702681036
43,14672.0,0.0,NAMIBIA,7920,10.0,0.0
44,2104362.0,940.0,NAMIBIA,7920,9.968570046408365,0.04466912061708014
48,96077.0,0.0,NAMIBIA,7920,10.0,0.0
49,9005.0,0.0,NAMIBIA,7920,10.0,0.0
51,6983.0,489.0,NAMIBIA,7920,10.0,7.002720893598739
57,75754.0,1174.0,NAMIBIA,7920,10.0,1.549753148348602
61,2568.0,72.0,NAMIBIA,7920,10.0,2.803738317757009
62,14362.0,1713.0,NAMIBIA,7920,10.0,11.927308174348976
64,12996.0,1274.0,NAMIBIA,7920,10.0,9.803016312711604
68,14462798.0,49635.0,NAMIBIA,7920,10.0,0.3431908542178353
70,4406.0,317.0,NAMIBIA,7920,10.0,7.1947344530186115
71,193733607.0,475.0,NAMIBIA,7920,10.0,0.0002451820349372838
73,33353.0,0.0,NAMIBIA,7920,50.0,0.0
75,12960.0,337.0,NAMIBIA,7920,10.0,2.600308641975309
81,2279.0,84.0,NAMIBIA,7920,10.0,3.6858271171566472
83,2700.0,0.0,NAMIBIA,7920,10.0,0.0
84,806284.0,2347.0,NAMIBIA,7920,13.849710523835274,0.29108849983380547
85,406679.0,1429.0,NAMIBIA,7920,14.761962137213871,0.3513827859319021
87,222516.0,5539.0,NAMIBIA,7920,24.1762390120261,2.4892591993384743
88,357000.0,0.0,NAMIBIA,7920,10.0,0.0
90,252158.0,0.0,NAMIBIA,7920,14.580302826005918,0.0
92,2054.0,103.0,NAMIBIA,7920,10.0,5.0146056475170395
94,49862.0,37.0,NAMIBIA,7920,10.0,0.07420480526252457
95,8548.0,0.0,NAMIBIA,7920,10.0,0.0
97,226856.0,0.0,NAMIBIA,7920,10.0,0.0
98,1698724.0,0.0,NAMIBIA,7920,10.0,0.0
99,469008.0,0.0,NAMIBIA,7920,10.0,0.0
