HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,269743.0,0.0,SLOVENIA,4792,10.0,0.0
07,5521.0,0.0,SLOVENIA,4792,10.0,0.0
08,508452.0,21745.0,SLOVENIA,4792,10.0,4.276706552437595
09,7476.0,0.0,SLOVENIA,4792,10.0,0.0
11,28017.0,1260.0,SLOVENIA,4792,10.0,4.49726951493736
12,284733.0,2832.0,SLOVENIA,4792,10.0,0.9946160086818177
13,1978375.0,1890.0,SLOVENIA,4792,10.0,0.09553295002211411
15,539488.0,20733.0,SLOVENIA,4792,10.0,3.84308826146272
16,917201.0,21081.0,SLOVENIA,4792,10.0,2.2984056929724237
17,164460.0,8389.0,SLOVENIA,4792,10.0,5.100936397908306
19,127356.0,6004.0,SLOVENIA,4792,10.0,4.714344043468702
20,240971.0,9841.0,SLOVENIA,4792,10.0,4.083893912545493
21,23525742.0,4268069.0,SLOVENIA,4792,10.0,18.142122786180344
22,21918758.0,61883.0,SLOVENIA,4792,10.0,0.2823289531277274
25,127300.0,0.0,SLOVENIA,4792,10.0,0.0
27,34521.0,0.0,SLOVENIA,4792,0.0,0.0
28,5019197.0,55399.0,SLOVENIA,4792,9.976197387749474,1.1037422918446915
29,1680721.0,8249.0,SLOVENIA,4792,1.0465865542228603,0.4908012692171991
30,5161412724.0,0.0,SLOVENIA,4792,9.999463828965444,0.0
31,6537.0,0.0,SLOVENIA,4792,10.0,0.0
32,8927189.0,398905.0,SLOVENIA,4792,5.145148153578915,4.468427855621742
33,3469659.0,2689.0,SLOVENIA,4792,10.0,0.07750041142371628
34,1315842.0,13049.0,SLOVENIA,4792,10.0,0.9916844119582746
35,27073.0,569.0,SLOVENIA,4792,10.0,2.101724965833118
38,5378209.0,199064.0,SLOVENIA,4792,10.0,3.7013065130046083
39,50734590.0,3010824.0,SLOVENIA,4792,9.997614645156293,5.93446009911581
