HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
04,343110.0,30760.0,YEMEN,5210,10.0,8.965054938649413
08,5400.0,0.0,YEMEN,5210,10.0,0.0
09,3865594.0,5758.0,YEMEN,5210,10.0,0.14895511530698774
12,3300.0,0.0,YEMEN,5210,10.0,0.0
15,79892.0,1406.0,YEMEN,5210,10.0,1.7598758323737047
16,56085.0,19630.0,YEMEN,5210,10.0,35.00044575198359
17,31295.0,0.0,YEMEN,5210,10.0,0.0
18,82348.0,3816.0,YEMEN,5210,10.0,4.633992325253801
19,1157516.0,99502.0,YEMEN,5210,10.0,8.596166273295575
20,606182.0,947.0,YEMEN,5210,10.0,0.15622370839120925
21,4050.0,0.0,YEMEN,5210,10.0,0.0
22,528976.0,16753.0,YEMEN,5210,10.0,3.1670623998064182
24,36427.0,3991.0,YEMEN,5210,10.0,10.956158893128723
29,12493.0,812.0,YEMEN,5210,10.0,6.499639798287041
32,7196.0,156.0,YEMEN,5210,6.664813785436354,2.16787103946637
33,37630.0,58.0,YEMEN,5210,10.0,0.15413234121711403
39,4652.0,71.0,YEMEN,5210,10.0,1.526225279449699
40,515.0,13.0,YEMEN,5210,10.0,2.524271844660194
42,4380.0,180.0,YEMEN,5210,10.0,4.10958904109589
44,5168.0,0.0,YEMEN,5210,10.0,0.0
46,2014.0,363.0,YEMEN,5210,10.0,18.023833167825224
49,2600.0,0.0,YEMEN,5210,10.0,0.0
50,700.0,0.0,YEMEN,5210,10.0,0.0
55,585.0,70.0,YEMEN,5210,10.0,11.965811965811966
57,420.0,0.0,YEMEN,5210,10.0,0.0
61,2614.0,408.0,YEMEN,5210,10.0,15.608263198163733
62,18797.0,1880.0,YEMEN,5210,10.0,10.0015959993616
63,1528.0,154.0,YEMEN,5210,10.0,10.078534031413612
64,2050.0,241.0,YEMEN,5210,10.0,11.75609756097561
68,15726.0,0.0,YEMEN,5210,10.0,0.0
69,14028.0,0.0,YEMEN,5210,10.0,0.0
71,59695.0,0.0,YEMEN,5210,10.0,0.0
73,44947.0,238.0,YEMEN,5210,46.44025185218146,0.529512536988008
82,6957.0,257.0,YEMEN,5210,10.0,3.694121029179244
84,14749.0,0.0,YEMEN,5210,10.0,0.0
85,4015.0,0.0,YEMEN,5210,0.0,0.0
87,215021.0,4425.0,YEMEN,5210,10.0,2.0579385269345782
93,51210.0,77.0,YEMEN,5210,10.0,0.15036125756688148
94,427068.0,1332.0,YEMEN,5210,10.0,0.3118941245890584
97,975125.0,0.0,YEMEN,5210,10.0,0.0
98,58139.0,0.0,YEMEN,5210,10.0,0.0
99,127482.0,0.0,YEMEN,5210,10.0,0.0
