HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
03,559139.0,0.0,GAMBIA,7500,10.0,0.0
04,4050.0,0.0,GAMBIA,7500,10.0,0.0
07,3325.0,0.0,GAMBIA,7500,10.0,0.0
08,19663.0,0.0,GAMBIA,7500,10.0,0.0
09,10643.0,61.0,GAMBIA,7500,10.0,0.5731466691722259
10,18555.0,0.0,GAMBIA,7500,10.0,0.0
12,7780.0,0.0,GAMBIA,7500,10.0,0.0
15,82076.0,0.0,GAMBIA,7500,10.0,0.0
16,2208.0,0.0,GAMBIA,7500,10.0,0.0
20,7282.0,0.0,GAMBIA,7500,10.0,0.0
26,972134.0,0.0,GAMBIA,7500,10.0,0.0
33,69920.0,0.0,GAMBIA,7500,10.0,0.0
39,425.0,0.0,GAMBIA,7500,10.0,0.0
48,2222.0,0.0,GAMBIA,7500,10.0,0.0
62,2323.0,169.0,GAMBIA,7500,10.0,7.275075333620319
63,263.0,14.0,GAMBIA,7500,10.0,5.323193916349809
71,32500.0,0.0,GAMBIA,7500,10.0,0.0
73,6325.0,0.0,GAMBIA,7500,10.0,0.0
82,2892.0,145.0,GAMBIA,7500,10.0,5.013831258644537
84,17197.0,0.0,GAMBIA,7500,12.993545385823108,0.0
85,11770.0,155.0,GAMBIA,7500,19.41376380628717,1.3169073916737468
90,79281.0,0.0,GAMBIA,7500,10.0,0.0
99,57924.0,0.0,GAMBIA,7500,10.0,0.0
