HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
03,8684064.0,87.0,FIJI,6863,10.0,0.0010018350855083519
04,267292.0,73275.0,FIJI,6863,10.0,27.41383954626401
05,7053.0,0.0,FIJI,6863,0.0,0.0
07,2310891.0,24826.0,FIJI,6863,10.0,1.0743042402259562
08,75962.0,9387.0,FIJI,6863,10.0,12.357494536742056
09,9890069.0,215.0,FIJI,6863,10.0,0.002173897876748888
11,186245.0,2089.0,FIJI,6863,10.0,1.1216408494187764
12,12971137.0,1128.0,FIJI,6863,10.0,0.008696230715934925
13,634888.0,543.0,FIJI,6863,10.0,0.08552689608245864
15,81856.0,3576.0,FIJI,6863,10.0,4.368647380766224
16,50106843.0,120371.0,FIJI,6863,10.0,0.24022866497496162
17,11011765.0,178.0,FIJI,6863,10.0,0.0016164529482785002
19,2213499.0,11529.0,FIJI,6863,10.0,0.5208495689403971
20,1992347.0,45918.0,FIJI,6863,10.0,2.304719007281362
21,261700.0,6505.0,FIJI,6863,10.0,2.4856706152082535
22,141696772.0,40.0,FIJI,6863,10.0,2.822929515994902e-05
29,6943.0,0.0,FIJI,6863,10.0,0.0
33,1450254.0,2104.0,FIJI,6863,10.0,0.1450780346063517
34,104655.0,328.0,FIJI,6863,10.0,0.3134107304954374
39,14271.0,387.0,FIJI,6863,10.0,2.7117931469413494
42,52924.0,705.0,FIJI,6863,10.0,1.3320988587408358
44,6909297.0,668.0,FIJI,6863,0.5023029115697298,0.00966813266241124
48,17727.0,0.0,FIJI,6863,10.0,0.0
49,12371.0,0.0,FIJI,6863,10.0,0.0
50,1000.0,39.0,FIJI,6863,10.0,3.9
56,6822.0,0.0,FIJI,6863,10.0,0.0
61,7258.0,1110.0,FIJI,6863,10.0,15.293469275282447
62,144735.0,25415.0,FIJI,6863,10.0,17.559678032265865
63,215797.0,9198.0,FIJI,6863,10.0,4.262339142805507
67,715.0,39.0,FIJI,6863,10.0,5.454545454545454
71,584880.0,853.0,FIJI,6863,10.0,0.14584188209547258
82,132725.0,0.0,FIJI,6863,10.0,0.0
84,68716.0,126.0,FIJI,6863,10.0,0.18336340881308574
85,102810.0,119.0,FIJI,6863,7.873358622702072,0.11574749537982686
87,26500.0,663.0,FIJI,6863,23.58490566037736,2.5018867924528303
89,105396.0,0.0,FIJI,6863,10.0,0.0
90,224744.0,0.0,FIJI,6863,10.0,0.0
94,50208.0,0.0,FIJI,6863,10.0,0.0
95,168220.0,14579.0,FIJI,6863,10.0,8.666627036024254
97,68174.0,0.0,FIJI,6863,10.0,0.0
98,4344912.0,0.0,FIJI,6863,10.0,0.0
99,1241753.0,0.0,FIJI,6863,10.0,0.0
