HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
07,66355.0,6068.0,MONTENEGRO,4804,10.0,9.144751714264185
22,4554834.0,1946.0,MONTENEGRO,4804,10.0,0.042723840210203055
33,26528.0,0.0,MONTENEGRO,4804,10.0,0.0
34,112190.0,0.0,MONTENEGRO,4804,10.0,0.0
36,174339.0,349.0,MONTENEGRO,4804,10.0,0.20018469762933133
38,2099.0,0.0,MONTENEGRO,4804,10.0,0.0
39,109820.0,5179.0,MONTENEGRO,4804,10.0,4.715898743398288
40,15481.0,384.0,MONTENEGRO,4804,10.0,2.4804599186099088
41,14400.0,0.0,MONTENEGRO,4804,10.0,0.0
42,48000.0,9600.0,MONTENEGRO,4804,10.0,20.0
44,199108.0,9452.0,MONTENEGRO,4804,10.0,4.74717238885429
48,85467.0,0.0,MONTENEGRO,4804,10.0,0.0
62,1829.0,199.0,MONTENEGRO,4804,10.0,10.880262438490979
63,5280.0,597.0,MONTENEGRO,4804,10.0,11.306818181818182
70,15544.0,968.0,MONTENEGRO,4804,14.49305198147195,6.227483273288729
73,10185.0,749.0,MONTENEGRO,4804,10.0,7.353951890034365
76,44034.0,2511.0,MONTENEGRO,4804,50.0,5.702411772721079
83,13944.0,280.0,MONTENEGRO,4804,25.0,2.0080321285140563
84,1581605.0,52086.0,MONTENEGRO,4804,10.36339035347005,3.293236933368319
85,4487086.0,10666.0,MONTENEGRO,4804,1.9994401711935095,0.23770438097241728
86,51107.0,779.0,MONTENEGRO,4804,10.0,1.5242530377443404
87,803815.0,20093.0,MONTENEGRO,4804,24.917126453226178,2.499704534003471
90,338418.0,0.0,MONTENEGRO,4804,10.0,0.0
94,154468.0,558.0,MONTENEGRO,4804,10.0,0.3612398684517181
95,5845.0,0.0,MONTENEGRO,4804,10.0,0.0
96,5276.0,211.0,MONTENEGRO,4804,10.0,3.9992418498862774
97,55229.0,0.0,MONTENEGRO,4804,10.0,0.0
98,1965172.0,0.0,MONTENEGRO,4804,10.0,0.0
99,256211.0,0.0,MONTENEGRO,4804,10.0,0.0
