HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,10025.0,0.0,CAMEROON,7420,15.0,0.0
03,25496.0,0.0,CAMEROON,7420,15.0,0.0
06,18738.0,657.0,CAMEROON,7420,15.0,3.506243996157541
07,116308.0,5280.0,CAMEROON,7420,15.0,4.539670529972143
08,49263.0,2574.0,CAMEROON,7420,15.0,5.2250167468485476
09,180005.0,0.0,CAMEROON,7420,15.0,0.0
10,4475.0,86.0,CAMEROON,7420,15.0,1.9217877094972067
11,123347.0,2744.0,CAMEROON,7420,15.0,2.224618353101413
12,41977.0,0.0,CAMEROON,7420,15.0,0.0
15,453454.0,0.0,CAMEROON,7420,15.0,0.0
16,31659.0,0.0,CAMEROON,7420,15.0,0.0
18,58053384.0,480.0,CAMEROON,7420,15.0,0.0008268251855912483
19,2610.0,0.0,CAMEROON,7420,15.0,0.0
20,436698.0,7376.0,CAMEROON,7420,15.0,1.6890391071175046
21,5448.0,349.0,CAMEROON,7420,15.0,6.406020558002937
22,262626.0,469.0,CAMEROON,7420,15.0,0.17858094781171704
24,707937.0,0.0,CAMEROON,7420,15.0,0.0
25,13359.0,0.0,CAMEROON,7420,15.0,0.0
27,103535483.0,115154.0,CAMEROON,7420,12.540222418240903,0.11122177311907648
29,14936.0,971.0,CAMEROON,7420,0.0,6.501071237279057
30,375418.0,0.0,CAMEROON,7420,15.0,0.0
32,8810.0,300.0,CAMEROON,7420,15.0,3.40522133938706
33,15493.0,0.0,CAMEROON,7420,15.0,0.0
38,18134.0,907.0,CAMEROON,7420,15.0,5.00165435094298
39,269236.0,11017.0,CAMEROON,7420,15.0,4.09194907070377
40,6821705.0,106.0,CAMEROON,7420,5.79590806110789,0.0015538637334801195
42,47381.0,3959.0,CAMEROON,7420,15.0,8.355669994301513
44,34459001.0,4026.0,CAMEROON,7420,9.576284147065088,0.011683449557925375
48,3343.0,0.0,CAMEROON,7420,15.0,0.0
49,29171.0,0.0,CAMEROON,7420,15.0,0.0
54,603.0,72.0,CAMEROON,7420,15.0,11.940298507462686
57,11138.0,368.0,CAMEROON,7420,15.0,3.3040043095708382
60,343.0,34.0,CAMEROON,7420,15.0,9.912536443148689
61,14717.0,3018.0,CAMEROON,7420,15.0,20.50689678602976
62,6980.0,435.0,CAMEROON,7420,15.0,6.232091690544412
63,81210.0,6648.0,CAMEROON,7420,15.0,8.186183967491688
64,10578.0,480.0,CAMEROON,7420,15.0,4.537719795802609
65,6545.0,491.0,CAMEROON,7420,15.0,7.501909854851031
66,4477.0,0.0,CAMEROON,7420,15.0,0.0
67,102516.0,8197.0,CAMEROON,7420,15.0,7.995825041944673
69,17112.0,750.0,CAMEROON,7420,15.0,4.38288920056101
70,10163.0,780.0,CAMEROON,7420,15.0,7.674899143953557
71,118574.0,2099.0,CAMEROON,7420,15.0,1.7702025739200835
73,123591.0,2203.0,CAMEROON,7420,38.59018860596645,1.78249225267212
76,86684.0,3016.0,CAMEROON,7420,48.788703797702,3.4793041391721657
82,2009.0,74.0,CAMEROON,7420,15.0,3.683424589347934
83,54805.0,1716.0,CAMEROON,7420,27.046346136301434,3.1311011768999175
84,330163.0,2625.0,CAMEROON,7420,20.077991779817847,0.7950618330945625
85,682534.0,2517.0,CAMEROON,7420,7.986796262164229,0.368772837690137
87,18029.0,900.0,CAMEROON,7420,21.06300959565145,4.991957401963503
90,167134.0,412.0,CAMEROON,7420,16.013767396220995,0.2465087893546496
92,12244.0,539.0,CAMEROON,7420,15.0,4.402156158118261
94,92677.0,2991.0,CAMEROON,7420,15.141998554118066,3.227337958716834
95,3158918.0,836.0,CAMEROON,7420,15.0,0.026464757869624978
97,1930578.0,0.0,CAMEROON,7420,15.0,0.0
98,4059178.0,0.0,CAMEROON,7420,15.0,0.0
99,771399.0,0.0,CAMEROON,7420,15.0,0.0
