HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
08,3722478.0,3106.0,BURKINA FASO,7600,10.0,0.08343904248728938
09,5634.0,4.0,BURKINA FASO,7600,10.0,0.07099751508697195
15,100866.0,778.0,BURKINA FASO,7600,10.0,0.7713203656336128
33,17867.0,0.0,BURKINA FASO,7600,10.0,0.0
42,260.0,0.0,BURKINA FASO,7600,10.0,0.0
49,5507.0,0.0,BURKINA FASO,7600,10.0,0.0
52,4430.0,255.0,BURKINA FASO,7600,10.0,5.756207674943567
58,1095.0,203.0,BURKINA FASO,7600,10.0,18.538812785388128
61,253.0,40.0,BURKINA FASO,7600,10.0,15.810276679841898
62,9363.0,796.0,BURKINA FASO,7600,10.0,8.501548648937307
64,1150.0,300.0,BURKINA FASO,7600,10.0,26.08695652173913
68,3520.0,0.0,BURKINA FASO,7600,10.0,0.0
71,2020.0,0.0,BURKINA FASO,7600,10.0,0.0
83,11556.0,298.0,BURKINA FASO,7600,10.0,2.578746971270336
84,149650.0,3597.0,BURKINA FASO,7600,21.248513197460742,2.4036084196458405
85,44104.0,0.0,BURKINA FASO,7600,13.2275984037729,0.0
87,160301.0,3731.0,BURKINA FASO,7600,22.55079506678062,2.3274963974023866
94,2669.0,0.0,BURKINA FASO,7600,10.0,0.0
95,2865.0,0.0,BURKINA FASO,7600,10.0,0.0
97,106246.0,0.0,BURKINA FASO,7600,10.0,0.0
98,115533.0,0.0,BURKINA FASO,7600,10.0,0.0
99,53299.0,0.0,BURKINA FASO,7600,10.0,0.0
