HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
03,8554977.0,0.0,ST HELENA,7580,10.0,0.0
38,38889.0,0.0,ST HELENA,7580,10.0,0.0
39,2568.0,136.0,ST HELENA,7580,10.0,5.29595015576324
40,2236.0,56.0,ST HELENA,7580,10.0,2.5044722719141324
63,2979.0,199.0,ST HELENA,7580,10.0,6.680093991272239
71,13693.0,0.0,ST HELENA,7580,10.0,0.0
73,3538.0,0.0,ST HELENA,7580,50.0,0.0
84,115637.0,694.0,ST HELENA,7580,10.479344846372701,0.6001539299705112
85,144808.0,2576.0,ST HELENA,7580,9.849663002044085,1.7789072426937738
90,794641.0,1823.0,ST HELENA,7580,10.151011588881017,0.2294117721084112
91,27960.0,0.0,ST HELENA,7580,10.0,0.0
97,39424.0,0.0,ST HELENA,7580,10.0,0.0
98,814927.0,0.0,ST HELENA,7580,10.0,0.0
99,62314.0,0.0,ST HELENA,7580,10.0,0.0
