HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,82497178.0,21462.0,BELGIUM,4231,15.0,0.026015435340103393
02,93488.0,1053.0,BELGIUM,4231,15.0,1.1263477665582748
03,80615.0,1.0,BELGIUM,4231,15.0,0.0012404639335111332
04,14924991.0,952873.0,BELGIUM,4231,15.0,6.384412560114777
05,4650659.0,1743.0,BELGIUM,4231,14.97543251397275,0.037478559490171176
06,1127302.0,30853.0,BELGIUM,4231,15.0,2.7368886066023124
07,70744628.0,6450540.0,BELGIUM,4231,15.0,9.11806335316372
08,971465.0,73808.0,BELGIUM,4231,15.0,7.597597443037063
09,10843810.0,122.0,BELGIUM,4231,15.0,0.0011250658209614518
10,207329.0,426.0,BELGIUM,4231,15.0,0.20547053234231585
11,45042770.0,521299.0,BELGIUM,4231,15.0,1.1573422327268061
12,2079139.0,2453.0,BELGIUM,4231,15.0,0.11798152985442532
13,926613.0,93.0,BELGIUM,4231,15.0,0.010036552476600263
14,44941.0,358.0,BELGIUM,4231,15.0,0.7965999866491623
15,40850991.0,2977136.0,BELGIUM,4231,15.0,7.287793826103265
16,667477.0,88873.0,BELGIUM,4231,15.0,13.314765902046064
17,32987475.0,4010322.0,BELGIUM,4231,15.0,12.157105083065618
18,250943108.0,11727446.0,BELGIUM,4231,15.0,4.673348510531718
19,183169996.0,1586180.0,BELGIUM,4231,15.0,0.8659606019754459
20,340234861.0,24873414.0,BELGIUM,4231,15.0,7.310660032570854
21,57694317.0,4013138.0,BELGIUM,4231,15.0,6.955863607848932
22,46420405.0,66311.0,BELGIUM,4231,15.0,0.14284881831599705
23,33798433.0,340034.0,BELGIUM,4231,15.0,1.0060643935770632
24,3316346.0,94330.0,BELGIUM,4231,15.0,2.8443956089020865
25,6758870.0,5400.0,BELGIUM,4231,14.98066984569906,0.0798950120360356
26,1148956.0,0.0,BELGIUM,4231,15.0,0.0
27,947379695.0,3299705.0,BELGIUM,4231,14.095836115634715,0.3482980496009047
28,315911392.0,1787696.0,BELGIUM,4231,12.234656941399567,0.5658852593704503
29,967708619.0,24492142.0,BELGIUM,4231,10.435121116762524,2.5309418061512585
30,12351480036.0,16370.0,BELGIUM,4231,12.25235429713,0.0001325347241973229
31,95311916.0,0.0,BELGIUM,4231,12.090989231608773,0.0
32,117247076.0,4127525.0,BELGIUM,4231,12.412458499178266,3.5203649769483376
33,73883051.0,57745.0,BELGIUM,4231,15.0,0.07815730295166073
34,48042271.0,1295500.0,BELGIUM,4231,14.996680735596367,2.696583598223323
