HTSUS
8207200070
8207306062
8207306095
84014000
84179000
84212900
84248990
84283200
84283300
84283900
84286000
84287000
84289003
84313900
84314100
8454200010
8454200060
84553000
84559040
84559080
84571000
84749000
84771030
84771040
84771090
84779025
8477908601
84799095
8480490010
8480718045
8480718060
8480799010
84836080
84839020
85042300
8479899599
8479909596
85043400
85049020
85049065
85049075
8504909610
8504909630
8504909646
8504909650
8504909690
90139080
