HTSUS
04029968
04029970
04029990
2106909998
2710193050
2711120020
2804290010
2804400000
2901220000
2903421000
29034310
29034410
29034510
29034900
29035110
29035990
2903710100
3004909251
32081000
32082000
32089000
32091000
32099000
32139000
32141000
33030010
33030020
33030030
33043000
33049950
33051000
33053000
33059000
33069000
33071010
33071020
33072000
33074900
33079000
34013010
34013050
34023190
34024990
34025011
34025051
34029010
34029030
34029050
34031910
34031950
34039900
34051000
34052000
34054000
34059000
35061050
35069110
35069150
35069900
38085910
38085940
38086110
38086150
38086210
38086250
38086910
38086950
38089115
38089125
38089130
38089150
38089410
38089450
38099100
38101000
38111900
38112100
38140010
38140020
38140050
38200000
3824999397
3827610000
3827620000
3827630000
3827640000
3827650000
39252000
39269010
7323915020
7323915040
7323920020
7323920040
84072100
84082010
84082090
84099150
84099192
84099199
84099991
84099992
84099999
85015340
84241000
85030045
85030090
8705900010
8705900020
87100000
87113000
87115000
87116000
87141000
94017100
94017900
94031000
94032000
94039910
9403999010
9403999015
9403999040
9403999045
9403999051
9403999061
94059920
94059940
95069100
22030000
3701300000
6603908100
8473302000
8473305100
8486900000
8517790000
8529909760
8541900000
8807300060
9031909195
9401999081
9403991040
9403999020
9405994020
9506114080
9506514000
9506516000
9506594040
9506702090
9506910010
9506910020
9506910030
9506990510
9506990520
9506990530
9506991500
9506992000
9506992580
9506992800
9506995500
9506996080
9507302000
9507304000
9507306000
9507308000
9507906000
9603908050
