HTSUS
0508000000
2841800000
2926904800
2937231000
4403960100
7202191000
2504105000
2841902000
2927004000
2937232500
4403970000
7202195000
2504900000
2841904000
2927005000
2937235000
4403980000
7202300000
2510100000
2843290100
2928002500
2937291000
4403990100
7202410000
2510200000
2843300000
2928003000
2937299000
4404100000
7202491000
2511101000
2843900000
2928005000
2937500000
4404200000
7202495000
2511105000
2844101000
2929902000
2937900500
4405000000
7202500000
2519100000
2844102000
2929905000
2937901000
4406110000
7202800000
2519901000
2844200000
2930202000
2937902000
4406120000
7202910000
2519902000
2844302000
2930209000
2937904000
4406910000
7202934000
2524900000
2844305000
2930306000
2937904500
4406920000
7202938000
2529210000
2844430000
2930902900
2937909000
4407110000
7204210000
2529220000
2845900100
2930904900
2938100000
4407120000
7401000000
2530201000
2846100000
2930909200
2938900000
4407130000
7402000000
2530202000
2846902000
2931490000
2939110000
4407140000
7403110000
2530901000
2846904000
2931530000
2939191000
4407190000
7403120000
2530902000
2846908000
2931902200
2939192000
4407210000
7403130000
2530908000
2849201000
2931909000
2939195000
4407220000
7403190000
2602000000
2849202000
2932140000
2939200000
4407230100
7403210000
2603000000
2849903000
2932195100
2939300000
4407250000
7403220000
2605000000
2853901000
2932202000
2939410000
4407260000
7403290100
2606000000
2853909000
2932203000
2939420000
4407270000
7404003000
2608000000
2903451000
2932205000
2939440000
4407280000
7404006000
2610000000
2903599000
2932996100
2939450000
4407290200
7405001000
2611003000
2903699000
2932997000
2939490300
4407910000
7405006000
2611006000
2903780000
2932999000
2939590000
4407920000
7406100000
2612100000
2903799000
2933110000
2939620000
4407930000
7406200000
2614003000
2903891500
2933193500
2939630000
4407940000
7407101500
2614006000
2903892000
2933194500
2939690000
4407950000
7407103000
2615903000
2903897000
2933199000
2939720000
4407960000
7407105000
2615906000
2903920000
2933210000
2939790000
4407970000
7407211500
2616100000
2904994000
2933292000
2939800000
4407990200
7407213000
2617100000
2905299000
2933293500
2940006000
4408100100
7407215000
2620300000
2905399000
2933294300
2941101000
4408310100
7407217000
2620995000
2905591000
2933294500
2941102000
4408390200
7407219000
2701110000
2905599000
2933299000
2941103000
4408900100
7407291600
2701120000
2906195000
2933330100
2941105000
4409100500
7407293400
2701190000
2906296000
2933340000
2941201000
4409101000
7407293800
2701200000
2907299000
2933350000
2941205000
4409102000
7407294000
2702100000
2908196000
2933370000
2941300000
4409104000
7407295000
2702200000
2909191800
2933390800
2941400000
4409104500
7408113000
2703000000
2909200000
2933391000
2941500000
4409105000
7408116000
2704000000
2909306000
2933392000
2941901000
4409106000
7408190000
2705000000
2909491000
2933392100
2941903000
4409106500
7408210000
2706000000
2909491500
2933392300
2941905000
4409109000
7408221000
2707100000
2909492000
2933392500
2942000500
4409210500
7408225000
2707200000
2909496000
2933392700
2942003500
4409219000
7408291000
2707300000
2909504000
2933393100
2942005000
4409220500
7408295000
2707400000
2909504500
2933394100
3001200000
4409221000
7409111000
2707500000
2909505000
2933396100
3001900100
4409222500
7409115000
2707910000
2912195000
2933399200
3002120000
4409224000
7409191000
2707991000
2912492600
2933410000
3002130000
4409225000
7409195000
2707992000
2914190000
2933490800
3002140000
4409226000
7409199000
2707994000
2914409000
2933491000
3002150000
4409226500
7409210000
2707995100
2914503000
2933491500
3002410000
4409229000
7409290000
2707995500
2914505000
2933491700
3002420000
4409290600
7409311000
2707995900
2914620000
2933492000
3002490000
4409291100
7409315000
2707999000
2914692100
2933492600
3002510000
4409292600
7409319000
2708100000
2914699000
2933493000
3002590000
4409294100
7409391000
2708200000
2914794000
2933496000
3002901000
4409295100
7409395000
2709001000
2915293000
2933497000
3002905200
4409296100
7409399000
2709002000
2915393100
2933521000
3003100000
4409296600
7409400000
2710121500
2915393500
2933529000
3003200000
4409299100
7409901000
2710121800
2915394700
2933530000
3003391000
4410110000
7409905000
2710122500
2915399000
2933540000
3003395000
4410120000
7409909000
2710124500
2915901000
2933591000
3003410000
4410190000
7410110000
2710129000
2915901400
2933591500
3003420000
4410900000
7410120000
2710190600
2915901800
2933591800
3003490000
4411121000
7410213000
2710191100
2915902000
2933592100
3003900100
4411122000
7410216000
2710191600
2915905000
2933592200
3004101000
4411123000
7410220000
2710192400
2916193000
2933593600
3004105000
4411126000
7411101000
2710192500
2916195000
2933594600
3004200000
4411129000
7411105000
2710192600
2916205000
2933595300
3004310000
4411131000
7411211000
2710193000
2916315000
2933595900
3004320000
4411132000
7411215000
2710193500
2916394600
2933597000
3004390000
4411133000
7411220000
2710194000
2916397900
2933598000
3004410000
4411136000
7411291000
2710194500
2917130000
2933598500
3004420000
4411139000
