HTSUS
8471300100
8471410110
8471410150
8471490000
8471500110
8471500150
8471601010
8471601050
8471602000
8471607000
8471608000
8471609030
8471609050
8471701000
8471702000
8471703000
8471704035
8471704065
8471704095
8471705035
8471705065
8471705095
8471706000
8471709000
8471801000
8471804000
8471809000
8471900000
8473301140
8473301180
8473302000
8473305100
8473309100
8486100000
8486200000
8486300000
8486400010
8486400020
8486400030
8486900000
8517130000
8517620010
8517620020
8517620090
8523510000
8524111000
8524119000
8524120000
8524190000
8524911000
8524919000
8524920000
8524990000
8528520000
8541100040
8541100050
8541100060
8541100070
8541100080
8541210040
8541210075
8541210095
8541290040
8541290075
8541290095
8541300040
8541300080
8541491010
8541491050
8541497040
8541497080
8541498000
8541499500
8541510000
8541590040
8541590080
8541900000
8542310001
8542310015
8542310020
8542310025
8542310030
8542310035
8542310040
8542310045
8542310050
8542310055
8542310060
8542310065
8542310070
8542310075
8542320002
8542320024
8542320028
8542320032
8542320036
8542320041
8542320051
8542320061
8542320071
8542330001
8542390001
8542390010
8542390020
8542390030
8542390040
8542390050
8542390060
8542900000
