HTSUS
87032201
87033101
87034000
87037000
87042101
87045100
87032301
87033201
87035000
87038000
87043101
87046000
87032401
87033301
87036000
87039001
87044100
4009120020
4009420020
40112010
40122060
4016996010
732010
83021030
840732
84082020
84133010
8413919010
8414596540
84212300
84269100
84821010
8482200020
8482200061
84824000
84831030
850134
850152
85079040
4009220020
40111010
40121940
4013100010
70072151
73202010
830230
840733
8409911040
84133090
8414308030
84148005
84213200
8431100090
8482105044
8482200030
8482200070
84825000
850132
850140
850710
85079080
4009320020
40111050
40121980
4013100020
70091000
83012000
84073100
840734
8409991040
84139110
84145930
84152000
84254900
8482105048
8482200040
8482200081
8483101030
850133
850151
850760
8511100000
85112000
85114000
85118060
86122020
85124020
85129060
8525601010
8536410005
8539100010
87060003
87060025
8707100040
8707905060
87081060
870829
87084070
870870
87089360
870895
87089958
901510
94012000
8511300040
85115000
8511906020
86122040
85124040
85129070
882721
853710
8539100050
87060005
8707905020
8707905080
87082100
870830
87084075
870880
87089375
87089953
87089968
902910
8511300080
85118020
8511906040
85123000
85129020
85198120
852729
853720
85443000
87060015
8707100020
8707905040
87081030
870822
87084011
870850
870891
870894
87089955
87169050
9029204080
