HTSUS
73211110
73211130
73211160
73211200
73211900
73218110
73218150
73218210
73218250
73218900
73219010
73219020
73219040
73219050
73219060
73221900
73229000
73231000
73239300
73239400
73239910
73239930
73239950
73239970
73239990
73241000
73242900
73249000
7325100035
7326200010
7326200020
7326200030
7326200040
7326200055
73269035
73269045
7326908660
7326908675
7326908676
7326908677
8202390040
82034060
82055955
82057000
82111000
82119110
82119120
82119125
82119130
82119140
82119150
82119180
82119220
82119240
82119260
82119290
82119300
82119410
82119450
82119510
82119550
82119590
82151000
82152000
82159130
82159160
82159190
82159901
82159905
82159910
82159915
82159920
82159922
82159924
82159926
82159930
82159935
82159940
82159945
82159950
83021060
83024130
83024160
83024230
83024960
83052000
83071060
8309900080
84031000
84069040
84079010
84079090
84109000
84118180
84122100
84122980
8412909070
8412909075
84138100
8413919055
8413919060
8413919096
84143040
84148016
84149030
84149041
84151030
84151060
84151090
84158101
84158201
84158300
84159040
84159080
84181000
84182100
84182920
84183000
84184000
84189940
84198150
84221100
84254200
84262000
84264900
84269900
84271040
84271080
84272040
84272080
84279000
84291100
84291900
84292000
84293000
84294000
84295110
84295150
84295210
84295250
84295910
84295950
84312000
84313100
84314200
84314340
84314380
84314910
84314990
84321000
84329000
84331100
84332000
84335100
84335900
84339010
84339050
84431600
84501100
84502000
84512100
84512900
84798955
84798965
84799045
84799055
84799065
84799075
84799085
8482105004
8482105008
8482105012
8482105016
8482105024
8482105028
8482105032
8482105036
8482105052
8482105056
8482105060
8482105064
8482105068
8482200064
8482200067
8482200090
84829905
84829915
84829925
84829935
84829945
84829965
8483101010
8483101050
84831050
84832040
84832080
84833040
84833080
84834010
8483405020
84834090
84835060
84835090
84836040
84839030
84839050
84839070
84839080
85015360
85015380
8501640110
85023100
85030035
85030065
85030075
85030095
85042100
85042200
85043200
85043300
8504909634
8504909638
8504909642
85098020
85142040
85142060
85162900
85166040
85166060
85479000
86011000
86012000
86021000
86029000
86031000
86039000
86040000
86050000
86061000
86071100
86071903
86071906
86071912
86071915
86071990
86072150
8607301010
8607301050
8607301090
86073050
86079100
86079950
86090000
87011001
8701210080
8701220080
8701230080
8701240080
8701290080
87013010
87013050
87019110
87019150
87019210
87019250
87019310
87019350
87019410
87019450
87019510
87019550
87021031
87021061
87031010
87031050
87032101
87051000
87052000
87060030
87081030
87082921
87084030
87084060
87089210
87089250
87089260
87089275
87089315
87089330
87089923
87089981
87161000
87163900
87168010
87168050
87169010
87169030
87169050
9403999020
94062000
94069001
7615102015
7615102025
7615103015
7615103025
7615105020
7615105040
7615107125
7615107130
7615107155
7615107180
76151091
76152000
76169910
7616995130
7616995140
83021030
83022000
8302303010
8302303060
8302416015
8302416045
8302416050
8302416080
83025000
83026030
83026090
8305100050
83063000
83079060
8309900020
8309900025
8414596590
8415908010
8415908020
8415908045
8415908085
8418998005
8418998050
8418998060
84195010
84195050
84199010
8422900640
8424909080
84672200
84672900
84678100
84678950
8481909060
8481909085
8483905020
8487900080
85022000
8503009520
8503009546
8503009570
85043120
85043140
85043160
85049041
85087000
85139020
85159020
85169050
8516908050
85177100
85299073
8536908585
85381000
8543908885
85441900
85444290
85444920
85444990
85446020
85446060
8547900020
8547900030
8547900040
87081060
8708295160
8708806590
8708996890
8716805010
85444210
85444220
85444910
